site_code,collection_date,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com
SF,2020-09-11,L. cyanellus,42,42,NA,1,Centrarchidae,42,42,NA,1,52.911764705882355,45,27.943756433014745,102
SF,2020-09-11,O. aureus,55,55,NA,1,Cichlidae,68.25581395348837,65,34.570902314254184,43,52.911764705882355,45,27.943756433014745,102
SF,2020-09-11,P. latipinna,39.666666666666664,39.5,9.259974429596532,30,Poeciliidae,36.51063829787234,35,9.470485824794409,47,52.911764705882355,45,27.943756433014745,102
SF,2020-11-04,A. mexicanus,61.733333333333334,57,11.943119158666017,15,Characidae,61.733333333333334,57,11.943119158666017,15,49.41614906832298,47,24.059966491615064,161
SF,2020-11-04,G. affinis,32.47826086956522,29,12.816429673088267,23,Poeciliidae,41.87837837837838,38.5,17.375744945262458,74,49.41614906832298,47,24.059966491615064,161
SF,2020-11-04,H. cyanoguttatum,52.88059701492537,47,29.12851481616851,67,Cichlidae,53.901408450704224,49,28.70945833672115,71,49.41614906832298,47,24.059966491615064,161
SF,2020-11-04,L. macrochirus,104,104,NA,1,Centrarchidae,104,104,NA,1,49.41614906832298,47,24.059966491615064,161
SF,2020-11-04,O. aureus,71,72.5,12.355835328567093,4,Cichlidae,53.901408450704224,49,28.70945833672115,71,49.41614906832298,47,24.059966491615064,161
SF,2020-11-04,P. latipinna,46.11764705882353,45,17.593916060756378,51,Poeciliidae,41.87837837837838,38.5,17.375744945262458,74,49.41614906832298,47,24.059966491615064,161
TR,2017-09-25,A. mexicanus,65.254,64.14800000000001,5.068328718621158,3,Characidae,65.254,64.14800000000001,5.068328718621158,3,52.36414705882353,52.5,16.277612338446247,68
TR,2017-09-25,C. variegatus,37.05882352941177,35,12.054410957380364,17,Cyprinodontidae,37.05882352941177,35,12.054410957380364,17,52.36414705882353,52.5,16.277612338446247,68
TR,2017-09-25,F. grandis,37.6,33,12.054044964243332,5,Fundulidae,37.6,33,12.054044964243332,5,52.36414705882353,52.5,16.277612338446247,68
TR,2017-09-25,P. latipinna,59.23255813953488,59,13.089139826411392,43,Poeciliidae,59.23255813953488,59,13.089139826411392,43,52.36414705882353,52.5,16.277612338446247,68
TR,2017-11-05,C. variegatus,35.758620689655174,35,9.80763249578683,29,Cyprinodontidae,35.758620689655174,35,9.80763249578683,29,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,D. maculatus,95,95,NA,1,Eleotridae,95,95,NA,1,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,F. grandis,56.90909090909091,39,27.80091561605317,11,Fundulidae,56.90909090909091,39,27.80091561605317,11,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,G. affinis,26.75,26.5,5.2418768325164535,12,Poeciliidae,34.88157894736842,33,10.764097243786132,76,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,H. cyanoguttatum,73,73,49.49747468305833,2,Cichlidae,53.666666666666664,48,30.7374019524728,12,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,L. megalotis,106.502,106.502,NA,1,Centrarchidae,106.502,106.502,NA,1,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,N. gyrinus,49.938,49.938,NA,1,Ictaluridae,49.938,49.938,NA,1,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,O. aureus,49.8,48,27.979357470185846,10,Cichlidae,53.666666666666664,48,30.7374019524728,12,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,P. formosa,37.371428571428574,37,11.098716709829205,35,Poeciliidae,34.88157894736842,33,10.764097243786132,76,39.76671755725191,36,18.59345433552638,131
TR,2017-11-05,P. latipinna,35.241379310344826,34,10.665884105119574,29,Poeciliidae,34.88157894736842,33,10.764097243786132,76,39.76671755725191,36,18.59345433552638,131
TR,2017-12-11,C. variegatus,36.69565217391305,36.5,14.023582622326485,46,Cyprinodontidae,36.69565217391305,36.5,14.023582622326485,46,33.142857142857146,31.5,12.395542930266608,98
TR,2017-12-11,G. affinis,31.9,31.5,9.614464677478551,30,Poeciliidae,30,29,9.861789997803863,52,33.142857142857146,31.5,12.395542930266608,98
TR,2017-12-11,P. latipinna,27.40909090909091,26.5,9.815726404524774,22,Poeciliidae,30,29,9.861789997803863,52,33.142857142857146,31.5,12.395542930266608,98
TR,2018-02-02,A. mexicanus,63.595000000000006,63.04200000000001,14.989318569450402,18,Characidae,63.595000000000006,63.04200000000001,14.989318569450402,18,40.02506756756757,37,18.53687148591152,148
TR,2018-02-02,C. variegatus,37.06976744186046,37,12.754822335170799,43,Cyprinodontidae,37.06976744186046,37,12.754822335170799,43,40.02506756756757,37,18.53687148591152,148
TR,2018-02-02,F. grandis,104,107,9.763879010584539,4,Fundulidae,104,107,9.763879010584539,4,40.02506756756757,37,18.53687148591152,148
TR,2018-02-02,G. affinis,28.37037037037037,28,9.985174194960432,27,Poeciliidae,33.170731707317074,33,10.478437446005318,82,40.02506756756757,37,18.53687148591152,148
TR,2018-02-02,H. cyanoguttatum,49,49,NA,1,Cichlidae,49,49,NA,1,40.02506756756757,37,18.53687148591152,148
TR,2018-02-02,P. formosa,37.72,37,10.671301076563564,25,Poeciliidae,33.170731707317074,33,10.478437446005318,82,40.02506756756757,37,18.53687148591152,148
TR,2018-02-02,P. latipinna,33.7,33.5,9.13556898554519,30,Poeciliidae,33.170731707317074,33,10.478437446005318,82,40.02506756756757,37,18.53687148591152,148
TR,2018-04-07,A. mexicanus,76.31400000000001,69.67800000000001,14.46282669466795,3,Characidae,76.31400000000001,69.67800000000001,14.46282669466795,3,46.089688524590166,42,18.843018552414687,122
TR,2018-04-07,C. variegatus,38.05128205128205,38,11.489007831169294,39,Cyprinodontidae,38.05128205128205,38,11.489007831169294,39,46.089688524590166,42,18.843018552414687,122
TR,2018-04-07,F. grandis,29.444444444444443,29,4.216370213557839,9,Fundulidae,29.444444444444443,29,4.216370213557839,9,46.089688524590166,42,18.843018552414687,122
TR,2018-04-07,G. affinis,30.5,31,6.240548408949685,10,Poeciliidae,51.33802816901409,49,19.88390854217251,71,46.089688524590166,42,18.843018552414687,122
TR,2018-04-07,P. latipinna,54.75409836065574,54,19.26625351722965,61,Poeciliidae,51.33802816901409,49,19.88390854217251,71,46.089688524590166,42,18.843018552414687,122
TR,2018-06-01,A. mexicanus,78.042125,79.07900000000001,13.671333657816026,16,Characidae,78.042125,79.07900000000001,13.671333657816026,16,56.84047887323944,52,20.307672763802607,71
TR,2018-06-01,C. variegatus,39.96296296296296,40,8.396342983619446,27,Cyprinodontidae,39.96296296296296,40,8.396342983619446,27,56.84047887323944,52,20.307672763802607,71
TR,2018-06-01,F. grandis,70.78571428571429,64,20.10043463528768,14,Fundulidae,70.78571428571429,64,20.10043463528768,14,56.84047887323944,52,20.307672763802607,71
TR,2018-06-01,P. latipinna,51.214285714285715,51,8.45966512729281,14,Poeciliidae,51.214285714285715,51,8.45966512729281,14,56.84047887323944,52,20.307672763802607,71
TR,2018-07-01,C. variegatus,46.05,45.5,7.133870286398393,20,Cyprinodontidae,46.05,45.5,7.133870286398393,20,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,F. grandis,54,54,NA,1,Fundulidae,54,54,NA,1,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,H. cyanoguttatum,92,92,NA,1,Cichlidae,73,73,26.870057685088806,2,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,L. cyanellus,69.828,69.828,NA,1,Centrarchidae,77.87299999999999,75.776,8.668085447971386,4,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,L. macrochirus,90.112,90.112,NA,1,Centrarchidae,77.87299999999999,75.776,8.668085447971386,4,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,M. salmoides,75.776,75.776,1.4481546878700506,2,Centrarchidae,77.87299999999999,75.776,8.668085447971386,4,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,O. aureus,54,54,NA,1,Cichlidae,73,73,26.870057685088806,2,50.6623,49.5,14.898354736561023,40
TR,2018-07-01,P. latipinna,45.69230769230769,48,12.98964084302446,13,Poeciliidae,45.69230769230769,48,12.98964084302446,13,50.6623,49.5,14.898354736561023,40
TR,2018-08-31,C. variegatus,47.5,47.5,3.5355339059327378,2,Cyprinodontidae,47.5,47.5,3.5355339059327378,2,48.470588235294116,52,12.124962098182118,17
TR,2018-08-31,G. affinis,34,34,21.213203435596427,2,Poeciliidae,48.6,54,12.921742474272909,15,48.470588235294116,52,12.124962098182118,17
TR,2018-08-31,P. latipinna,50.84615384615385,55,10.784604411275005,13,Poeciliidae,48.6,54,12.921742474272909,15,48.470588235294116,52,12.124962098182118,17
TR,2020-01-13,A. mexicanus,27.5,27.5,2.1213203435596424,2,Characidae,27.5,27.5,2.1213203435596424,2,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,C. variegatus,40.73076923076923,40.5,8.042674641225727,26,Cyprinodontidae,40.73076923076923,40.5,8.042674641225727,26,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,F. grandis,81.75,82.5,11.58508893855743,8,Fundulidae,81.75,82.5,11.58508893855743,8,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,G. affinis,34.23809523809524,34,7.475993324667712,21,Poeciliidae,37.18181818181818,36,10.02236556147357,55,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,H. cyanoguttatum,59,59,NA,1,Cichlidae,72.5,72.5,19.091883092036785,2,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,L. macrochirus,83,83.5,2.160246899469287,4,Centrarchidae,83,83.5,2.160246899469287,4,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,O. aureus,86,86,NA,1,Cichlidae,72.5,72.5,19.091883092036785,2,44.22680412371134,40,17.92548532271812,97
TR,2020-01-13,P. latipinna,39,38.5,11.026139740442146,34,Poeciliidae,37.18181818181818,36,10.02236556147357,55,44.22680412371134,40,17.92548532271812,97
TR,2020-05-27,A. mexicanus,81,81,NA,1,Characidae,81,81,NA,1,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,C. variegatus,46,46,NA,1,Cyprinodontidae,46,46,NA,1,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,G. affinis,16,16,NA,1,Poeciliidae,54.96969696969697,55,16.245162450105045,33,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,H. cyanoguttatum,101,101,21.213203435596427,2,Cichlidae,122,116,39.344631145812,3,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,L. cyanellus,75,75,NA,1,Centrarchidae,125.84615384615384,126.5,33.20806204245265,26,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,L. macrochirus,127.88,127,32.197722486743274,25,Centrarchidae,125.84615384615384,126.5,33.20806204245265,26,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,O. aureus,164,164,NA,1,Cichlidae,122,116,39.344631145812,3,87.171875,75.5,43.203304799921504,64
TR,2020-05-27,P. latipinna,56.1875,55.5,14.896281198620919,32,Poeciliidae,54.96969696969697,55,16.245162450105045,33,87.171875,75.5,43.203304799921504,64
TR,2020-09-11,A. mexicanus,65.33333333333333,65,8.504900548115382,3,Characidae,65.33333333333333,65,8.504900548115382,3,60.5655737704918,55,31.847775252143467,122
TR,2020-09-11,C. variegatus,47.214285714285715,48.5,8.568085428617522,14,Cyprinodontidae,47.214285714285715,48.5,8.568085428617522,14,60.5655737704918,55,31.847775252143467,122
TR,2020-09-11,G. affinis,24.307692307692307,26,6.737761935348852,13,Poeciliidae,42.76271186440678,40,17.727184445959367,59,60.5655737704918,55,31.847775252143467,122
TR,2020-09-11,H. cyanoguttatum,107.27272727272727,106,37.81431049116297,22,Cichlidae,105.95652173913044,105,37.48027149032064,23,60.5655737704918,55,31.847775252143467,122
TR,2020-09-11,L. parva,68.34782608695652,67,10.55982392954186,23,Fundulidae,68.34782608695652,67,10.55982392954186,23,60.5655737704918,55,31.847775252143467,122
TR,2020-09-11,O. aureus,77,77,NA,1,Cichlidae,105.95652173913044,105,37.48027149032064,23,60.5655737704918,55,31.847775252143467,122
TR,2020-09-11,P. latipinna,47.97826086956522,46.5,16.331957942682376,46,Poeciliidae,42.76271186440678,40,17.727184445959367,59,60.5655737704918,55,31.847775252143467,122
TR,2020-11-04,C. variegatus,44.5,44.5,10.535653752852738,36,Cyprinodontidae,44.5,44.5,10.535653752852738,36,46.04807692307692,42,18.79236563007989,104
TR,2020-11-04,F. grandis,78.23529411764706,77,14.7034409738193,17,Fundulidae,78.23529411764706,77,14.7034409738193,17,46.04807692307692,42,18.79236563007989,104
TR,2020-11-04,G. affinis,33.06896551724138,33,9.039322961699694,29,Poeciliidae,34.520833333333336,34.5,8.609716389757374,48,46.04807692307692,42,18.79236563007989,104
TR,2020-11-04,O. aureus,66.66666666666667,62,9.865765724632494,3,Cichlidae,66.66666666666667,62,9.865765724632494,3,46.04807692307692,42,18.79236563007989,104
TR,2020-11-04,P. latipinna,36.73684210526316,36,7.607321803975416,19,Poeciliidae,34.520833333333336,34.5,8.609716389757374,48,46.04807692307692,42,18.79236563007989,104
WM,2017-09-30,A. natalis,72.50399999999999,72.50399999999999,NA,1,Ictaluridae,113.615,113.615,58.13973376272031,2,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,C. lutrensis,38.364000000000004,38.364000000000004,3.9315137033972056,2,Leuciscidae,35.376000000000005,35.584,5.8747622930634424,3,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,D. cepedianum,116.202,116.202,NA,1,Clupeidae,116.202,116.202,NA,1,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,I. punctatus,154.726,154.726,NA,1,Ictaluridae,113.615,113.615,58.13973376272031,2,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,L. auritus,130.375,130.375,NA,1,Centrarchidae,74.36607692307692,62.04,24.550431443804058,13,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,L. cyanellus,61.732,61.732,10.018288875851004,2,Centrarchidae,74.36607692307692,62.04,24.550431443804058,13,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,L. macrochirus,55.296,55.296,NA,1,Centrarchidae,74.36607692307692,62.04,24.550431443804058,13,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,L. megalotis,73.06933333333333,62.04,20.301715149218307,9,Centrarchidae,74.36607692307692,62.04,24.550431443804058,13,74.5431052631579,62.04,33.39429571531098,19
WM,2017-09-30,P. vigilax,29.4,29.4,NA,1,Leuciscidae,35.376000000000005,35.584,5.8747622930634424,3,74.5431052631579,62.04,33.39429571531098,19
WM,2017-11-03,C. venusta,70.06125,67.5885,11.221107532235843,4,Leuciscidae,61.5075,62.643,15.86318777232369,6,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,G. affinis,27.454545454545453,28,4.885972500201702,11,Poeciliidae,27.454545454545453,28,4.885972500201702,11,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,L. gulosus,48,48,15.556349186104045,2,Centrarchidae,62.2384262295082,57.904,21.079201278716276,61,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,L. macrochirus,66.048,66.048,9.413005471155325,2,Centrarchidae,62.2384262295082,57.904,21.079201278716276,61,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,L. megalotis,66.176,62.04,23.12974918851931,43,Centrarchidae,62.2384262295082,57.904,21.079201278716276,61,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,L. microlophus,50.7,50.5,6.290204024248075,10,Centrarchidae,62.2384262295082,57.904,21.079201278716276,61,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,L. miniatus,53.97,53.456,16.30819752966792,4,Centrarchidae,62.2384262295082,57.904,21.079201278716276,61,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,L. oculatus,403.25,395,90.41155899551782,4,Lepisosteidae,403.25,395,90.41155899551782,4,74.1535243902439,56.353,80.08529569526583,82
WM,2017-11-03,N. texanus,44.400000000000006,44.400000000000006,1.5697770542341347,2,Leuciscidae,61.5075,62.643,15.86318777232369,6,74.1535243902439,56.353,80.08529569526583,82
WM,2017-12-02,A. natalis,179.24599999999998,179.24599999999998,NA,1,Ictaluridae,129.97787499999998,136.149,73.10700096128667,8,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,A. sayanus,68.5,68.5,2.1213203435596424,2,Aphredoderidae,68.5,68.5,2.1213203435596424,2,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,C. lutrensis,39.031200000000005,38.364000000000004,11.117507306822038,30,Leuciscidae,44.16769811320755,43.368,13.120823022650947,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,C. venusta,52.0926,51.1035,13.107740868421386,20,Leuciscidae,44.16769811320755,43.368,13.120823022650947,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,G. affinis,29.095238095238095,29,6.378908699023383,21,Poeciliidae,29.095238095238095,29,6.378908699023383,21,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,I. punctatus,157.25066666666666,180.694,56.26746784184741,3,Ictaluridae,129.97787499999998,136.149,73.10700096128667,8,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,L. cyanellus,59.202,61.226,11.306272241548053,12,Centrarchidae,67.07862264150944,60.72,43.809517317862486,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,L. gulosus,49.083333333333336,50,7.32937220842938,12,Centrarchidae,67.07862264150944,60.72,43.809517317862486,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,L. humilis,59.223,59.223,NA,1,Centrarchidae,67.07862264150944,60.72,43.809517317862486,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,L. macrochirus,61.644800000000004,65.536,17.03797054163957,10,Centrarchidae,67.07862264150944,60.72,43.809517317862486,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,L. megalotis,66.4345,65.65899999999999,19.740104444168136,16,Centrarchidae,67.07862264150944,60.72,43.809517317862486,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,L. oculatus,300,300,NA,1,Lepisosteidae,300,300,NA,1,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,M. salmoides,258.56,258.56,104.99121487057859,2,Centrarchidae,67.07862264150944,60.72,43.809517317862486,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,N. gyrinus,55.090333333333334,51.127,20.50235053191056,3,Ictaluridae,129.97787499999998,136.149,73.10700096128667,8,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,N. texanus,38.85,38.85,NA,1,Leuciscidae,44.16769811320755,43.368,13.120823022650947,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,P. olivaris,223.55399999999997,223.55399999999997,NA,1,Ictaluridae,129.97787499999998,136.149,73.10700096128667,8,57.8541884057971,49.2275,45.14917100168536,138
WM,2017-12-02,P. vigilax,44.625,44.625,5.19723484172112,2,Leuciscidae,44.16769811320755,43.368,13.120823022650947,53,57.8541884057971,49.2275,45.14917100168536,138
WM,2018-02-09,E. gracile,47.333333333333336,49,7.637626158259733,3,Pecidae,47.333333333333336,49,7.637626158259733,3,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,G. affinis,29,30,7.211102550927978,13,Poeciliidae,29,30,7.211102550927978,13,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,I. punctatus,107.11800000000001,107.11800000000001,50.495909458093735,2,Ictaluridae,165.39866666666666,142.824,107.07393126869552,3,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,L. cyanellus,66.539,68.31,14.144746223042878,8,Centrarchidae,70.99562162162162,74.44800000000001,18.00570972921792,37,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,L. gulosus,69.14285714285714,62,24.37504578750278,7,Centrarchidae,70.99562162162162,74.44800000000001,18.00570972921792,37,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,L. humilis,76.886,76.886,NA,1,Centrarchidae,70.99562162162162,74.44800000000001,18.00570972921792,37,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,L. macrochirus,63.14666666666667,59.392,22.25482862961055,3,Centrarchidae,70.99562162162162,74.44800000000001,18.00570972921792,37,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,L. megalotis,74.67777777777778,75.999,17.267765602094812,18,Centrarchidae,70.99562162162162,74.44800000000001,18.00570972921792,37,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,L. oculatus,465,465,NA,1,Lepisosteidae,465,465,NA,1,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,N. texanus,46.620000000000005,48.84,4.838377827330149,3,Leuciscidae,45.612,46.2,3.97681656604878,5,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,P. olivaris,281.96,281.96,NA,1,Ictaluridae,165.39866666666666,142.824,107.07393126869552,3,69.92087096774193,59.682,63.39276382205993,62
WM,2018-02-09,P. vigilax,44.1,44.1,2.9698484809835017,2,Leuciscidae,45.612,46.2,3.97681656604878,5,69.92087096774193,59.682,63.39276382205993,62
WM,2018-03-02,C. lutrensis,48.928,48.928,6.290421925435532,2,Leuciscidae,52.1212,52.5,5.540821888492719,5,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,E. gracile,48,48,NA,1,Pecidae,48,48,NA,1,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,G. affinis,35.90909090909091,35,11.270435984145745,33,Poeciliidae,35.90909090909091,35,11.270435984145745,33,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,I. punctatus,59.510000000000005,59.510000000000005,NA,1,Ictaluridae,59.510000000000005,59.510000000000005,NA,1,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,L. cyanellus,66.11733333333333,63.756,15.60612690427644,15,Centrarchidae,70.8672,68.608,26.249676388005245,65,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,L. gulosus,70.25,69.5,7.136653149888831,12,Centrarchidae,70.8672,68.608,26.249676388005245,65,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,L. macrochirus,69.40444444444445,60.928,34.91428495485046,18,Centrarchidae,70.8672,68.608,26.249676388005245,65,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,L. megalotis,72.38,77.55000000000001,29.235182310118788,18,Centrarchidae,70.8672,68.608,26.249676388005245,65,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,L. microlophus,83,83,NA,1,Centrarchidae,70.8672,68.608,26.249676388005245,65,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,L. oculatus,378.5,378.5,48.79036790187178,2,Lepisosteidae,378.5,378.5,48.79036790187178,2,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,M. beryllina,74.34,74.34,NA,1,Atherinopsidae,74.34,74.34,NA,1,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,P. annularis,136.488,136.488,NA,1,Centrarchidae,70.8672,68.608,26.249676388005245,65,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-02,P. vigilax,54.25,52.5,4.962106407565237,3,Leuciscidae,52.1212,52.5,5.540821888492719,5,64.72985185185185,57.16,51.029045159075885,108
WM,2018-03-31,C. lutrensis,56.712,56.712,NA,1,Leuciscidae,52.1146,56.712,16.23477957349591,5,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,C. venusta,65.3905,65.3905,11.65665528786023,2,Leuciscidae,52.1146,56.712,16.23477957349591,5,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,E. gracile,35.2,35,11.541230437002806,5,Pecidae,35.2,35,11.541230437002806,5,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,F. chrysotus,13,13,NA,1,Fundulidae,13,13,NA,1,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,G. affinis,32.05,31.5,7.810081204510785,20,Poeciliidae,32.05,31.5,7.810081204510785,20,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,L. macrochirus,100.352,100.352,43.44464063610148,2,Centrarchidae,100.352,100.352,43.44464063610148,2,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,N. texanus,31.08,31.08,NA,1,Leuciscidae,52.1146,56.712,16.23477957349591,5,39.12960606060606,34,21.458720706771224,33
WM,2018-03-31,P. vigilax,42,42,NA,1,Leuciscidae,52.1146,56.712,16.23477957349591,5,39.12960606060606,34,21.458720706771224,33
WM,2018-05-04,C. lutrensis,55.60000000000001,55.60000000000001,NA,1,Leuciscidae,55.60000000000001,55.60000000000001,NA,1,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,D. cepedianum,130.32000000000002,130.32000000000002,NA,1,Clupeidae,130.32000000000002,130.32000000000002,NA,1,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,G. affinis,30.933333333333334,36,12.050291440854192,15,Poeciliidae,30.933333333333334,36,12.050291440854192,15,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,L. cyanellus,49.588,49.588,NA,1,Centrarchidae,78.17133333333334,78.721,25.734412384074815,24,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,L. gulosus,51,51,NA,1,Centrarchidae,78.17133333333334,78.721,25.734412384074815,24,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,L. macrochirus,81.7152,83.968,12.859254846218736,5,Centrarchidae,78.17133333333334,78.721,25.734412384074815,24,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,L. megalotis,80.40870588235295,79.61800000000001,28.358591457803193,17,Centrarchidae,78.17133333333334,78.721,25.734412384074815,24,76.72167441860465,59.972,79.4973134435914,43
WM,2018-05-04,L. oculatus,386.5,386.5,146.37110370561533,2,Lepisosteidae,386.5,386.5,146.37110370561533,2,76.72167441860465,59.972,79.4973134435914,43
WM,2018-06-04,A. natalis,176.225,176.225,NA,1,Ictaluridae,176.225,176.225,NA,1,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,A. sayanus,47,47,2.8284271247461903,2,Aphredoderidae,47,47,2.8284271247461903,2,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,C. venusta,70.336,70.336,NA,1,Leuciscidae,70.336,70.336,NA,1,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,D. cepedianum,170.502,170.502,3.0716718574743584,2,Clupeidae,170.502,170.502,3.0716718574743584,2,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,G. affinis,35.714285714285715,35,9.60406659900353,7,Poeciliidae,35.714285714285715,35,9.60406659900353,7,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,L. gulosus,92,92,NA,1,Centrarchidae,77.3406,85.822,21.526872488951003,10,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,L. megalotis,75.71177777777778,84.788,22.16946263319083,9,Centrarchidae,77.3406,85.822,21.526872488951003,10,111.15273076923077,77.045,113.82352558924107,26
WM,2018-06-04,L. oculatus,395,395,50,3,Lepisosteidae,395,395,50,3,111.15273076923077,77.045,113.82352558924107,26
WM,2018-09-01,A. melas,83,83,NA,1,Ictaluridae,59.766000000000005,73.57600000000001,32.42524319106952,3,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,A. sayanus,48.857142857142854,50,8.050436249640377,7,Aphredoderidae,48.857142857142854,50,8.050436249640377,7,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,C. lutrensis,35.584,35.584,NA,1,Leuciscidae,39.437000000000005,39.437000000000005,5.4489648558235375,2,62.619925925925926,54.400999999999996,40.77227427945292,54
